,id,target
391,132421,0.018774278
392,132422,0.07735785
393,132423,0.048982393
394,132424,0.017742863
395,132425,0.071018204
396,132426,0.04621426
397,132427,0.017882967
398,132428,0.014828076
399,132429,0.02646138
400,132430,0.02420726
401,132431,0.061610784
402,132432,0.016171122
403,132433,0.037958037
404,132434,0.029874848
405,132435,0.013232039
406,132436,0.050273333
407,132437,0.04963303
408,132438,0.054572172
409,132439,0.03107524
410,132440,0.029061168
411,132441,0.025106765
412,132442,0.02685476
413,132443,0.036949456
414,132444,0.06094857
415,132445,0.12336426
416,132446,0.014388475
417,132447,0.09569093
418,132448,0.021610374
419,132449,0.019364929
420,132450,0.032417826
421,132451,0.017110545
422,132452,0.03178251
423,132453,0.018453652
424,132454,0.027745144
425,132455,0.01034258
426,132456,0.02634044
427,132457,0.06745087
428,132458,0.058415644
429,132459,0.044209145
430,132460,0.11500376
431,132461,0.0064637437
432,132462,0.107681625
433,132463,0.030800365
434,132464,0.014935744
435,132465,0.022022014
436,132466,0.009538073
437,132467,0.13684927
438,132468,0.08584875
439,132469,0.004688711
440,132470,0.019997904
441,132471,0.015821887
442,132472,0.025594136
443,132473,0.019362345
444,132474,0.023113573
445,132475,0.016895141
446,132476,0.021219965
447,132477,0.06658731
448,132478,0.039288115
449,132479,0.021617113
450,132480,0.023941696
451,132481,0.009505743
452,132482,0.08265325
453,132483,0.044707153
454,132484,0.038212538
455,132485,0.04199695
456,132486,0.013912202
457,132487,0.011508409
458,132488,0.12960805
459,132489,0.07878912
460,132490,0.05052116
461,132491,0.01686375
462,132492,0.009957259
463,132493,0.0052869534
464,132494,0.07528222
465,132495,0.0467098
466,132496,0.029514784
467,132497,0.023724418
468,132498,0.063755944
469,132499,0.043923113
470,132500,0.0084232
471,132501,0.0300773
472,132502,0.019469041
473,132503,0.02110325
474,132504,0.02729506
475,132505,0.025604716
476,132506,0.10675496
477,132507,0.0459754
478,132508,0.0046252003
479,132509,0.049820583
480,132510,0.019078825
481,132511,0.056485232
482,132512,0.01196625
483,132513,0.05449437
484,132514,0.025810475
485,132515,0.01952874
486,132516,0.038906053
487,132517,0.032070816
488,132518,0.035794392
489,132519,0.086449854
490,132520,0.02265293
491,132521,0.04256107
492,132522,0.022211613
493,132523,0.039269444
494,132524,0.019792818
495,132525,0.025339458
496,132526,0.018619724
497,132527,0.010954988
498,132528,0.012026961
499,132529,0.019749606
500,132530,0.024501765
501,132531,0.047042303
502,132532,0.02795973
503,132533,0.09141814
504,132534,0.07992774
505,132535,0.029726759
506,132536,0.059970833
507,132537,0.033484153
508,132538,0.017005816
509,132539,0.022487545
510,132540,0.07997894
511,132541,0.028003776
512,132542,0.022063324
513,132543,0.032569148
514,132544,0.06669202
515,132545,0.09019464
516,132546,0.050832186
517,132547,0.026580624
518,132548,0.05827673
519,132549,0.022033071
520,132550,0.04552387
521,132551,0.036109403
522,132552,0.06654638
523,132553,0.12433659
524,132554,0.033969253
525,132555,0.0074269944
526,132556,0.013330765
527,132557,0.0147498995
528,132558,0.006885714
529,132559,0.031457737
530,132560,0.028855288
531,132561,0.008295504
532,132562,0.03045913
533,132563,0.056408815
534,132564,0.029119087
535,132565,0.03796931
536,132566,0.060302485
537,132567,0.10769334
538,132568,0.121038795
539,132569,0.037682764
540,132570,0.006283164
541,132571,0.0896544
542,132572,0.04635148
543,132573,0.051243756
544,132574,0.019757813
545,132575,0.031405326
546,132576,0.029179832
547,132577,0.01733529
548,132578,0.026155837
549,132579,0.014144345
550,132580,0.022695262
551,132581,0.011752789
552,132582,0.03969057
553,132583,0.109679
554,132584,0.011648416
555,132585,0.13696575
556,132586,0.011523781
557,132587,0.017299123
558,132588,0.022596356
559,132589,0.018671285
560,132590,0.04742932
561,132591,0.030816093
562,132592,0.076368354
563,132593,0.042716447
564,132594,0.104352534
565,132595,0.034598127
566,132596,0.014090238
567,132597,0.008696873
568,132598,0.029434817
569,132599,0.013433872
570,132600,0.11914962
571,132601,0.02523395
572,132602,0.014688774
573,132603,0.05932882
574,132604,0.05025
575,132605,0.0126961
576,132606,0.02375374
577,132607,0.009328794
578,132608,0.025705483
579,132609,0.0717289
580,132610,0.045243833
581,132611,0.065113194
582,132612,0.010031612
583,132613,0.078488365
584,132614,0.0071079144
585,132615,0.033189468
586,132616,0.059097383
587,132617,0.12995684
588,132618,0.04431992
589,132619,0.018944206
590,132620,0.07782438
591,132621,0.055066694
592,132622,0.13238063
593,132623,0.036241286
594,132624,0.0541989
595,132625,0.019682484
596,132626,0.013788256
597,132627,0.01551127
598,132628,0.014572818
599,132629,0.06986222
600,132630,0.15234746
601,132631,0.020652633
602,132632,0.0633845
603,132633,0.04569323
604,132634,0.044596154
605,132635,0.010467792
606,132636,0.013955382
607,132637,0.10702408
608,132638,0.02658208
609,132639,0.041381948
610,132640,0.13645929
611,132641,0.033251584
612,132642,0.017134419
613,132643,0.0828613
614,132644,0.066774204
615,132645,0.03558535
616,132646,0.13150264
617,132647,0.026047418
618,132648,0.015278451
619,132649,0.01225073
620,132650,0.019579034
621,132651,0.06678021
622,132652,0.07777231
623,132653,0.033594124
624,132654,0.0122991875
625,132655,0.022581743
626,132656,0.009157219
627,132657,0.025976244
628,132658,0.038003266
629,132659,0.097703665
630,132660,0.021507338
631,132661,0.03491544
632,132662,0.027740167
633,132663,0.014004258
634,132664,0.21970806
635,132665,0.0142523255
636,132666,0.06692738
637,132667,0.009388718
638,132668,0.058083117
639,132669,0.10989592
640,132670,0.034019604
641,132671,0.03329632
642,132672,0.007840754
643,132673,0.113156445
644,132674,0.052614346
645,132675,0.018341612
646,132676,0.16362627
647,132677,0.051743735
648,132678,0.056219935
649,132679,0.020386172
650,132680,0.015176822
651,132681,0.0038115813
652,132682,0.015268044
653,132683,0.04475992
654,132684,0.020869045
655,132685,0.01729871
656,132686,0.09133949
657,132687,0.023091922
658,132688,0.031746704
659,132689,0.022243714
660,132690,0.022987276
661,132691,0.049191587
662,132692,0.03695296
663,132693,0.0576364
664,132694,0.022962324
665,132695,0.040069774
666,132696,0.009594135
667,132697,0.07234497
668,132698,0.18081565
669,132699,0.028774597
670,132700,0.021380506
671,132701,0.024926621
672,132702,0.03774873
673,132703,0.017482204
674,132704,0.00924426
675,132705,0.07155221
676,132706,0.03036511
677,132707,0.017279094
678,132708,0.026854012
679,132709,0.042089015
680,132710,0.011118364
681,132711,0.0098824585
682,132712,0.042044897
683,132713,0.025505088
684,132714,0.019762903
685,132715,0.071581595
686,132716,0.011029683
687,132717,0.007131402
688,132718,0.03453291
689,132719,0.09437699
690,132720,0.038940158
691,132721,0.0085545685
692,132722,0.026269365
693,132723,0.01567546
694,132724,0.029931463
695,132725,0.010972558
696,132726,0.028236376
697,132727,0.026749855
698,132728,0.03671858
699,132729,0.010732798
700,132730,0.028491894
701,132731,0.027219016
702,132732,0.021902587
703,132733,0.024714774
704,132734,0.02175564
705,132735,0.06399012
706,132736,0.0875723
707,132737,0.015251121
708,132738,0.015165692
709,132739,0.16136386
710,132740,0.02913027
711,132741,0.10184842
712,132742,0.13351831
713,132743,0.013417342
714,132744,0.04176163
715,132745,0.013056462
716,132746,0.04942921
717,132747,0.016671097
718,132748,0.024906246
719,132749,0.015677758
720,132750,0.04237795
721,132751,0.018070934
722,132752,0.020639058
723,132753,0.022285273
724,132754,0.019352242
725,132755,0.016847663
726,132756,0.014440026
727,132757,0.06571259
728,132758,0.028711194
729,132759,0.0088308165
730,132760,0.008090618
731,132761,0.08840625
732,132762,0.009379095
733,132763,0.032116488
734,132764,0.02142769
735,132765,0.07131804
736,132766,0.020927543
737,132767,0.018743463
738,132768,0.041833248
739,132769,0.038073756
740,132770,0.026367553
741,132771,0.019323383
742,132772,0.17584871
743,132773,0.057024688
744,132774,0.0067810332
745,132775,0.021519113
746,132776,0.010403296
747,132777,0.019640611
748,132778,0.03962924
749,132779,0.031307925
750,132780,0.02847675
751,132781,0.021954007
752,132782,0.10464153
753,132783,0.010846249
754,132784,0.08354575
755,132785,0.1181582
756,132786,0.024869483
757,132787,0.020309605
758,132788,0.10516065
759,132789,0.019970424
760,132790,0.013870025
761,132791,0.025249785
762,132792,0.045138355
763,132793,0.012271236
764,132794,0.029590208
765,132795,0.01752148
766,132796,0.091910385
767,132797,0.081062734
768,132798,0.12028225
769,132799,0.050578903
770,132800,0.014374504
771,132801,0.034822274
772,132802,0.005046762
773,132803,0.1190609
774,132804,0.07434996
775,132805,0.020510586
776,132806,0.04784855
777,132807,0.025277594
778,132808,0.02790483
779,132809,0.03409228
780,132810,0.024096776
781,132811,0.030905204
782,132812,0.010216314
783,132813,0.020478016
784,132814,0.0041644685
785,132815,0.018083856
786,132816,0.0626659
787,132817,0.010737994
788,132818,0.0561606
789,132819,0.016325427
790,132820,0.01758077
791,132821,0.036237955
792,132822,0.040394567
793,132823,0.0059306948
794,132824,0.01257308
795,132825,0.057114746
796,132826,0.006847885
797,132827,0.039871067
798,132828,0.025763191
799,132829,0.03807276
800,132830,0.013913163
801,132831,0.044222362
802,132832,0.025547378
803,132833,0.025114125
804,132834,0.022229666
805,132835,0.011018979
806,132836,0.0124210715
807,132837,0.042506322
808,132838,0.048770636
809,132839,0.038184438
810,132840,0.017798303
811,132841,0.018154858
812,132842,0.070568115
813,132843,0.019814458
814,132844,0.011635538
815,132845,0.06837828
816,132846,0.017642554
817,132847,0.11347556
818,132848,0.032462124
819,132849,0.04680471
820,132850,0.08748202
821,132851,0.059389282
822,132852,0.0720874
823,132853,0.0359236
824,132854,0.029732252
825,132855,0.027280742
826,132856,0.05075868
827,132857,0.08278448
828,132858,0.015659416
829,132859,0.016946629
830,132860,0.015429426
831,132861,0.06059225
832,132862,0.039655596
833,132863,0.020926194
834,132864,0.010785788
835,132865,0.05493183
836,132866,0.023823358
837,132867,0.071528964
838,132868,0.028498562
839,132869,0.024811683
840,132870,0.078898035
841,132871,0.043084756
842,132872,0.018321287
843,132873,0.07943021
844,132874,0.012583657
845,132875,0.043929957
846,132876,0.023622807
847,132877,0.105355196
848,132878,0.04769304
849,132879,0.023508977
850,132880,0.0121245785
851,132881,0.08640218
852,132882,0.025900427
853,132883,0.033096828
854,132884,0.013535714
855,132885,0.030139562
856,132886,0.021962427
857,132887,0.017590506
858,132888,0.05051352
859,132889,0.038710993
860,132890,0.013456084
861,132891,0.019722983
862,132892,0.0763831
863,132893,0.032431
864,132894,0.045199756
865,132895,0.025509432
866,132896,0.028255897
867,132897,0.02430384
868,132898,0.022175783
869,132899,0.032543406
870,132900,0.014101815
871,132901,0.08537721
872,132902,0.066946946
873,132903,0.033035986
874,132904,0.016407289
875,132905,0.030204644
876,132906,0.056340817
877,132907,0.031216197
878,132908,0.112666056
879,132909,0.020208227
880,132910,0.025626931
881,132911,0.027085017
882,132912,0.032054026
883,132913,0.021316683
884,132914,0.016750365
885,132915,0.025873644
886,132916,0.020223608
887,132917,0.025822356
888,132918,0.01804344
889,132919,0.058967598
890,132920,0.02273548
891,132921,0.087698266
892,132922,0.11560043
893,132923,0.02632637
894,132924,0.020150615
895,132925,0.025683558
896,132926,0.0122136995
897,132927,0.020460377
898,132928,0.030290624
899,132929,0.056040376
900,132930,0.018036742
901,132931,0.023693822
902,132932,0.08642826
903,132933,0.020634428
904,132934,0.02275327
905,132935,0.009879651
906,132936,0.010057714
907,132937,0.019487804
908,132938,0.079395875
909,132939,0.04319878
910,132940,0.08729407
911,132941,0.049597126
912,132942,0.072924554
913,132943,0.053996965
914,132944,0.11471729
915,132945,0.06412511
916,132946,0.08245252
917,132947,0.024852416
918,132948,0.03836463
919,132949,0.08446694
920,132950,0.0063712667
921,132951,0.019088631
922,132952,0.17628998
923,132953,0.031983346
924,132954,0.02047446
925,132955,0.051565953
926,132956,0.053888775
927,132957,0.05340538
928,132958,0.021099327
929,132959,0.04013107
930,132960,0.032992225
931,132961,0.07238585
932,132962,0.028060881
933,132963,0.013595387
934,132964,0.012085848
935,132965,0.118199244
936,132966,0.030321524
937,132967,0.04914341
938,132968,0.027161097
939,132969,0.07147225
940,132970,0.020021468
941,132971,0.13080728
942,132972,0.042907003
943,132973,0.01361819
944,132974,0.013519475
945,132975,0.01710987
946,132976,0.08984631
947,132977,0.020191602
948,132978,0.032072265
949,132979,0.02411374
950,132980,0.05012809
951,132981,0.034281995
952,132982,0.021771694
953,132983,0.012693214
954,132984,0.09405316
955,132985,0.07330085
956,132986,0.062472787
957,132987,0.016335147
958,132988,0.013659803
959,132989,0.1019149
960,132990,0.010935548
961,132991,0.024064993
962,132992,0.03868918
963,132993,0.021454932
964,132994,0.0154306935
965,132995,0.021401465
966,132996,0.043189738
967,132997,0.02290716
968,132998,0.015356146
969,132999,0.11874153
970,133000,0.02542632
971,133001,0.049722765
972,133002,0.05284468
973,133003,0.011866728
974,133004,0.04323459
975,133005,0.025884865
976,133006,0.015460104
977,133007,0.03486608
978,133008,0.034670237
979,133009,0.039582297
980,133010,0.0038286592
981,133011,0.03761604
982,133012,0.020294813
983,133013,0.013449124
984,133014,0.13591096
985,133015,0.06499888
986,133016,0.07302699
987,133017,0.07744513
988,133018,0.0121484175
989,133019,0.013591966
990,133020,0.042467546
991,133021,0.027940158
992,133022,0.04490326
993,133023,0.045984186
994,133024,0.018463256
995,133025,0.010274725
996,133026,0.095922664
997,133027,0.009730718
998,133028,0.030577632
999,133029,0.17506686
1000,133030,0.025034511
1001,133031,0.023897782
1002,133032,0.042961188
1003,133033,0.031156262
1004,133034,0.13713962
1005,133035,0.03896424
1006,133036,0.0065515926
1007,133037,0.116982535
1008,133038,0.010717584
1009,133039,0.10899607
1010,133040,0.022593914
1011,133041,0.021674495
1012,133042,0.03991241
1013,133043,0.037773356
1014,133044,0.014927651
1015,133045,0.03973594
1016,133046,0.07135644
1017,133047,0.032183956
1018,133048,0.013473492
1019,133049,0.04922517
1020,133050,0.104584396
1021,133051,0.04186311
1022,133052,0.026268179
1023,133053,0.023538364
1024,133054,0.10859871
1025,133055,0.08531233
1026,133056,0.039344847
1027,133057,0.016786994
1028,133058,0.009717421
1029,133059,0.071696624
1030,133060,0.012361183
1031,133061,0.009453751
1032,133062,0.04239985
1033,133063,0.02751699
1034,133064,0.01628189
1035,133065,0.015871013
1036,133066,0.043402944
1037,133067,0.026750356
1038,133068,0.03457158
1039,133069,0.0549262
1040,133070,0.06447802
1041,133071,0.010833411
1042,133072,0.039524794
1043,133073,0.08006849
1044,133074,0.035541505
1045,133075,0.094982885
1046,133076,0.07257381
1047,133077,0.014793982
1048,133078,0.12695032
1049,133079,0.03387622
1050,133080,0.13098477
1051,133081,0.10285529
1052,133082,0.10146635
1053,133083,0.028056402
1054,133084,0.022466324
1055,133085,0.07102286
1056,133086,0.025713725
1057,133087,0.041831743
1058,133088,0.029916901
1059,133089,0.004909809
1060,133090,0.03198766
1061,133091,0.07412751
1062,133092,0.06955878
1063,133093,0.015226419
1064,133094,0.015065664
1065,133095,0.036994837
1066,133096,0.03039737
1067,133097,0.03428189
1068,133098,0.0456825
1069,133099,0.04078352
1070,133100,0.020116156
1071,133101,0.06386018
1072,133102,0.017046196
1073,133103,0.057026282
1074,133104,0.024633555
1075,133105,0.022661785
1076,133106,0.10512545
1077,133107,0.016353056
1078,133108,0.023920624
1079,133109,0.058904648
1080,133110,0.012296679
1081,133111,0.053701784
1082,133112,0.05568971
1083,133113,0.048953716
1084,133114,0.010663075
1085,133115,0.06178913
1086,133116,0.1687634
1087,133117,0.046405524
1088,133118,0.037977062
1089,133119,0.017543683
1090,133120,0.028025525
1091,133121,0.030474985
1092,133122,0.03328521
1093,133123,0.022160558
1094,133124,0.033454724
1095,133125,0.041946385
1096,133126,0.027183598
1097,133127,0.035453126
1098,133128,0.037364334
1099,133129,0.06001534
1100,133130,0.047008153
1101,133131,0.01958701
1102,133132,0.04371405
1103,133133,0.031460598
1104,133134,0.01576768
1105,133135,0.037010092
1106,133136,0.0589699
1107,133137,0.078070134
1108,133138,0.03709924
1109,133139,0.017340796
1110,133140,0.07732439
1111,133141,0.030527232
1112,133142,0.01342084
1113,133143,0.047962554
1114,133144,0.010251776
1115,133145,0.021873672
1116,133146,0.0370727
1117,133147,0.023771306
1118,133148,0.035272047
1119,133149,0.1610978
1120,133150,0.025017083
1121,133151,0.008117576
1122,133152,0.06724959
1123,133153,0.06715448
1124,133154,0.060419567
1125,133155,0.065269284
1126,133156,0.022131609
1127,133157,0.02263997
1128,133158,0.05937481
1129,133159,0.066746145
1130,133160,0.018238816
1131,133161,0.03679943
1132,133162,0.055747967
1133,133163,0.10742238
1134,133164,0.019174293
1135,133165,0.03542048
1136,133166,0.013183453
1137,133167,0.023461685
1138,133168,0.014752221
1139,133169,0.017162476
1140,133170,0.022208119
1141,133171,0.076127954
1142,133172,0.037294816
1143,133173,0.069213696
1144,133174,0.011930223
1145,133175,0.019087156
1146,133176,0.025500016
1147,133177,0.010082893
1148,133178,0.022007804
1149,133179,0.023363996
1150,133180,0.10406872
1151,133181,0.014112206
1152,133182,0.042226873
1153,133183,0.01361737
1154,133184,0.040800672
1155,133185,0.032030385
1156,133186,0.006832906
1157,133187,0.008132433
1158,133188,0.01612299
1159,133189,0.018195901
1160,133190,0.0746073
1161,133191,0.03324703
1162,133192,0.014674661
1163,133193,0.026174918
1164,133194,0.018937375
1165,133195,0.018667117
1166,133196,0.050675515
1167,133197,0.07390446
1168,133198,0.010361617
1169,133199,0.032727223
1170,133200,0.016696326
1171,133201,0.18650427
1172,133202,0.01819241
1173,133203,0.045685977
1174,133204,0.0063288137
1175,133205,0.011833393
1176,133206,0.011188699
1177,133207,0.00870788
1178,133208,0.08468082
1179,133209,0.006325852
1180,133210,0.013080114
1181,133211,0.026878197
1182,133212,0.022570837
1183,133213,0.010399791
1184,133214,0.017457774
1185,133215,0.017640471
1186,133216,0.058757633
1187,133217,0.015340305
1188,133218,0.02058869
1189,133219,0.029624296
1190,133220,0.114851065
1191,133221,0.023750354
1192,133222,0.02391904
1193,133223,0.12503332
1194,133224,0.019298477
1195,133225,0.021358758
1196,133226,0.023692332
1197,133227,0.1733135
1198,133228,0.0048601516
1199,133229,0.07613792
1200,133230,0.1084954
1201,133231,0.1364125
1202,133232,0.030294823
1203,133233,0.05085415
1204,133234,0.08903502
1205,133235,0.05630753
1206,133236,0.009654539
1207,133237,0.013979826
1208,133238,0.13284011
1209,133239,0.045479532
1210,133240,0.012995188
1211,133241,0.07135462
1212,133242,0.013683523
1213,133243,0.021188993
1214,133244,0.013185233
1215,133245,0.03891488
1216,133246,0.04042105
1217,133247,0.017783405
1218,133248,0.043921914
1219,133249,0.024585664
1220,133250,0.08222316
1221,133251,0.034484517
1222,133252,0.050094876
1223,133253,0.01250055
1224,133254,0.028135503
1225,133255,0.008952391
1226,133256,0.041935284
1227,133257,0.0105016995
1228,133258,0.08890193
1229,133259,0.013009966
1230,133260,0.08671452
1231,133261,0.026959196
1232,133262,0.040665813
1233,133263,0.04735546
1234,133264,0.027388636
1235,133265,0.028536955
1236,133266,0.022998495
1237,133267,0.1753455
1238,133268,0.005061605
1239,133269,0.052432418
1240,133270,0.009107623
1241,133271,0.110423416
1242,133272,0.01114053
1243,133273,0.040567078
1244,133274,0.08298645
1245,133275,0.014574475
