,id,target
280,132310,0.05871466
281,132311,0.26241037
282,132312,0.016469829
283,132313,0.009785128
284,132314,0.022992373
285,132315,0.039551374
286,132316,0.031553578
287,132317,0.08658712
288,132318,0.066742614
289,132319,0.021483643
290,132320,0.013511249
291,132321,0.014829023
292,132322,0.02154647
293,132323,0.040056434
294,132324,0.021211624
295,132325,0.015884448
296,132326,0.05456463
297,132327,0.027786564
298,132328,0.03417624
299,132329,0.03842917
300,132330,0.017791895
301,132331,0.007590879
302,132332,0.015404369
303,132333,0.049737424
304,132334,0.012570464
305,132335,0.034623325
306,132336,0.019171663
307,132337,0.03925549
308,132338,0.012700328
309,132339,0.029076934
310,132340,0.029810999
311,132341,0.07745206
312,132342,0.01759087
313,132343,0.040736776
314,132344,0.037684925
315,132345,0.09161986
316,132346,0.05590274
317,132347,0.041513816
318,132348,0.0076912246
319,132349,0.11888573
320,132350,0.050598677
321,132351,0.03254273
322,132352,0.022769727
323,132353,0.15452538
324,132354,0.015968373
325,132355,0.056362484
326,132356,0.21264808
327,132357,0.017694205
328,132358,0.07579122
329,132359,0.00906709
330,132360,0.01179147
331,132361,0.006484241
332,132362,0.02429352
333,132363,0.103394315
334,132364,0.028857505
335,132365,0.019658137
336,132366,0.011756118
337,132367,0.0536464
338,132368,0.021373918
339,132369,0.053561326
340,132370,0.076131605
341,132371,0.19356488
342,132372,0.014873455
343,132373,0.062493503
344,132374,0.0092564
345,132375,0.013020931
346,132376,0.051796045
347,132377,0.030832428
348,132378,0.017552765
349,132379,0.032233175
350,132380,0.008452047
351,132381,0.028786747
352,132382,0.04339007
353,132383,0.014306047
354,132384,0.018741978
355,132385,0.020802407
356,132386,0.023264518
357,132387,0.04062762
358,132388,0.08865298
359,132389,0.013997755
360,132390,0.0245166
361,132391,0.0052112043
362,132392,0.04564625
363,132393,0.017852284
364,132394,0.010363275
365,132395,0.013495203
366,132396,0.0063065486
367,132397,0.031148903
368,132398,0.008792684
369,132399,0.021209883
370,132400,0.029702226
371,132401,0.019914774
372,132402,0.023230346
373,132403,0.050727546
374,132404,0.014638165
375,132405,0.014322281
376,132406,0.053003334
377,132407,0.021313768
378,132408,0.014747516
379,132409,0.04219715
380,132410,0.016498115
381,132411,0.04971583
382,132412,0.020596249
383,132413,0.02135752
384,132414,0.07139615
385,132415,0.013765192
386,132416,0.018934447
387,132417,0.022148365
388,132418,0.016431423
389,132419,0.058398947
390,132420,0.015012125
391,132421,0.03723972
392,132422,0.070166804
393,132423,0.06676393
394,132424,0.021030169
395,132425,0.08203311
396,132426,0.05969002
397,132427,0.015697025
398,132428,0.011127873
399,132429,0.02811714
400,132430,0.016959
401,132431,0.045912236
402,132432,0.013285984
403,132433,0.028729271
404,132434,0.0287778
405,132435,0.010081036
406,132436,0.03696176
407,132437,0.1471044
408,132438,0.07882183
409,132439,0.016973643
410,132440,0.017599056
411,132441,0.017138306
412,132442,0.020359788
413,132443,0.038789142
414,132444,0.052033648
415,132445,0.07784274
416,132446,0.011768567
417,132447,0.107883416
418,132448,0.0219375
419,132449,0.018056
420,132450,0.056060944
421,132451,0.01730582
422,132452,0.032468986
423,132453,0.014003048
424,132454,0.02222609
425,132455,0.009634229
426,132456,0.020124078
427,132457,0.060828652
428,132458,0.028074553
429,132459,0.02869619
430,132460,0.1220991
431,132461,0.007954895
432,132462,0.083018534
433,132463,0.022782912
434,132464,0.015817871
435,132465,0.014996832
436,132466,0.011527036
437,132467,0.1257455
438,132468,0.08337047
439,132469,0.004611894
440,132470,0.023422366
441,132471,0.016347228
442,132472,0.016355233
443,132473,0.015517033
444,132474,0.018428752
445,132475,0.022131076
446,132476,0.017064702
447,132477,0.04208227
448,132478,0.032290965
449,132479,0.0139438
450,132480,0.027948381
451,132481,0.016130676
452,132482,0.09676903
453,132483,0.05550065
454,132484,0.017898962
455,132485,0.025321756
456,132486,0.025741884
457,132487,0.013127379
458,132488,0.08472547
459,132489,0.080559716
460,132490,0.031431865
461,132491,0.023002524
462,132492,0.010959215
463,132493,0.0073831594
464,132494,0.089987524
465,132495,0.03782664
466,132496,0.02676141
467,132497,0.026507737
468,132498,0.044831403
469,132499,0.048378423
470,132500,0.013532964
471,132501,0.040938437
472,132502,0.02569641
473,132503,0.018859701
474,132504,0.021387149
475,132505,0.014829852
476,132506,0.10706674
477,132507,0.028098581
478,132508,0.004429343
479,132509,0.02421463
480,132510,0.021755695
481,132511,0.07287374
482,132512,0.009146465
483,132513,0.036568947
484,132514,0.04013004
485,132515,0.015590509
486,132516,0.020117605
487,132517,0.023356268
488,132518,0.01786078
489,132519,0.062400937
490,132520,0.03319311
491,132521,0.06564431
492,132522,0.01740367
493,132523,0.044515435
494,132524,0.02360075
495,132525,0.021662394
496,132526,0.018839432
497,132527,0.011679985
498,132528,0.008190001
499,132529,0.03151196
500,132530,0.011808034
501,132531,0.02880114
502,132532,0.04230746
503,132533,0.107078485
504,132534,0.08146718
505,132535,0.024403766
506,132536,0.02888918
507,132537,0.030613087
508,132538,0.008782143
509,132539,0.015477963
510,132540,0.06485121
511,132541,0.033646166
512,132542,0.036302842
513,132543,0.031374488
514,132544,0.092608586
515,132545,0.09883976
516,132546,0.029517656
517,132547,0.04273163
518,132548,0.041905615
519,132549,0.024740862
520,132550,0.061647374
521,132551,0.01999923
522,132552,0.09394922
523,132553,0.08056135
524,132554,0.06424554
525,132555,0.0063588237
526,132556,0.031718515
527,132557,0.0123840235
528,132558,0.014190972
529,132559,0.030108431
530,132560,0.07039669
531,132561,0.0091689555
532,132562,0.03201899
533,132563,0.10503268
534,132564,0.035136797
535,132565,0.05595872
536,132566,0.042102743
537,132567,0.11713169
538,132568,0.14128144
539,132569,0.041368954
540,132570,0.011154838
541,132571,0.045795396
542,132572,0.046922676
543,132573,0.03829992
544,132574,0.0228677
545,132575,0.02540782
546,132576,0.023746843
547,132577,0.016526163
548,132578,0.021631964
549,132579,0.012306071
550,132580,0.029918848
551,132581,0.005633795
552,132582,0.041152664
553,132583,0.10311138
554,132584,0.013395754
555,132585,0.18807516
556,132586,0.0061362833
557,132587,0.020689534
558,132588,0.018404637
559,132589,0.043789107
560,132590,0.028242676
561,132591,0.02406888
562,132592,0.07589133
563,132593,0.06654463
564,132594,0.06749555
565,132595,0.0472724
566,132596,0.01596647
567,132597,0.0088093355
568,132598,0.024798235
569,132599,0.017467018
570,132600,0.09162397
571,132601,0.031599972
572,132602,0.016852647
573,132603,0.05891421
574,132604,0.050019506
575,132605,0.011791909
576,132606,0.03218659
577,132607,0.01079217
578,132608,0.017788103
579,132609,0.05378227
580,132610,0.0564912
581,132611,0.079164766
582,132612,0.0094145285
583,132613,0.062527
584,132614,0.009404847
585,132615,0.03197013
586,132616,0.066039495
587,132617,0.18937126
588,132618,0.047512565
589,132619,0.01469891
590,132620,0.026179934
591,132621,0.061904278
592,132622,0.15109259
593,132623,0.03327813
594,132624,0.060152348
595,132625,0.010776893
596,132626,0.01829812
597,132627,0.011017603
598,132628,0.012326129
599,132629,0.053462256
600,132630,0.10876687
601,132631,0.02071657
602,132632,0.064504966
603,132633,0.027603926
604,132634,0.06865727
605,132635,0.016698556
606,132636,0.012229024
607,132637,0.09307974
608,132638,0.020863263
609,132639,0.077022746
610,132640,0.10762682
611,132641,0.022190953
612,132642,0.012543368
613,132643,0.073874265
614,132644,0.060674284
615,132645,0.024900053
616,132646,0.14103626
617,132647,0.0144680245
618,132648,0.015545283
619,132649,0.0115145035
620,132650,0.020575747
621,132651,0.06749252
622,132652,0.05604212
623,132653,0.021742852
624,132654,0.011342063
625,132655,0.034281205
626,132656,0.012199718
627,132657,0.04360762
628,132658,0.02263423
629,132659,0.10492181
630,132660,0.021064995
631,132661,0.041412733
632,132662,0.031744536
633,132663,0.012815687
634,132664,0.11211084
635,132665,0.018451821
636,132666,0.14677535
637,132667,0.015908908
638,132668,0.114612825
639,132669,0.06131226
640,132670,0.05269315
641,132671,0.027787633
642,132672,0.00865354
643,132673,0.123908274
644,132674,0.04775495
645,132675,0.016523443
646,132676,0.15908946
647,132677,0.056895006
648,132678,0.091017894
649,132679,0.0136639215
650,132680,0.031946145
651,132681,0.0047037047
652,132682,0.01894337
653,132683,0.042180274
654,132684,0.016353361
655,132685,0.016976316
656,132686,0.067477345
657,132687,0.017743811
658,132688,0.027575966
659,132689,0.021873834
660,132690,0.014670167
661,132691,0.04546374
662,132692,0.04071789
663,132693,0.04335063
664,132694,0.02378714
665,132695,0.032727674
666,132696,0.015595576
667,132697,0.05759258
668,132698,0.13035586
669,132699,0.04400853
670,132700,0.019867456
671,132701,0.021186111
672,132702,0.04570368
673,132703,0.014771807
674,132704,0.008368076
675,132705,0.057834886
676,132706,0.020982504
677,132707,0.010292988
678,132708,0.038435712
679,132709,0.054974947
680,132710,0.01613393
681,132711,0.014693109
682,132712,0.04495949
683,132713,0.0303328
684,132714,0.021408182
685,132715,0.10682437
686,132716,0.012949155
687,132717,0.012466302
688,132718,0.03770904
689,132719,0.083422795
690,132720,0.03861137
691,132721,0.011078407
692,132722,0.023078451
693,132723,0.015406965
694,132724,0.020558644
695,132725,0.012150896
696,132726,0.025947258
697,132727,0.037257973
698,132728,0.039662283
699,132729,0.01779572
700,132730,0.024610413
701,132731,0.02076721
702,132732,0.028667498
703,132733,0.025132133
704,132734,0.013206159
705,132735,0.043460656
706,132736,0.039341666
707,132737,0.012981299
708,132738,0.015945887
709,132739,0.16656932
710,132740,0.044336975
711,132741,0.07420187
712,132742,0.13196465
713,132743,0.013139753
714,132744,0.040694926
715,132745,0.010685019
716,132746,0.04458277
717,132747,0.020840015
718,132748,0.019692553
719,132749,0.012300984
720,132750,0.039734956
721,132751,0.01302323
722,132752,0.024112985
723,132753,0.017848471
724,132754,0.031674962
725,132755,0.026005192
726,132756,0.011326424
727,132757,0.056496438
728,132758,0.036579743
729,132759,0.012113434
730,132760,0.012622695
731,132761,0.031939283
732,132762,0.009752554
733,132763,0.051395513
734,132764,0.013709824
735,132765,0.09041561
736,132766,0.014502959
737,132767,0.013967711
738,132768,0.038933735
739,132769,0.045442596
740,132770,0.031662874
741,132771,0.01476935
742,132772,0.15633357
743,132773,0.059086435
744,132774,0.0045662574
745,132775,0.013448643
746,132776,0.011521614
747,132777,0.016181095
748,132778,0.04330487
749,132779,0.025404904
750,132780,0.029762099
751,132781,0.04189576
752,132782,0.12981151
753,132783,0.011180071
754,132784,0.09358825
755,132785,0.09595663
756,132786,0.02571773
757,132787,0.026362574
758,132788,0.06990585
759,132789,0.024141245
760,132790,0.011859428
761,132791,0.0397667
762,132792,0.038453046
763,132793,0.01232451
764,132794,0.028242396
765,132795,0.018556435
766,132796,0.09724132
767,132797,0.09645678
768,132798,0.18893896
769,132799,0.09351334
770,132800,0.022488851
771,132801,0.027086865
772,132802,0.0066948547
773,132803,0.06967061
774,132804,0.035954908
775,132805,0.016953614
776,132806,0.057048116
777,132807,0.039169714
778,132808,0.018024752
779,132809,0.01620209
780,132810,0.018004669
781,132811,0.025319181
782,132812,0.015570566
783,132813,0.019153716
784,132814,0.009586684
785,132815,0.03225007
786,132816,0.07237006
787,132817,0.012203982
788,132818,0.03423811
789,132819,0.018593276
790,132820,0.040160272
791,132821,0.053115074
792,132822,0.027863644
793,132823,0.0077792266
794,132824,0.018930271
795,132825,0.04869254
796,132826,0.009405359
797,132827,0.057792835
798,132828,0.013605277
799,132829,0.046897043
800,132830,0.018697014
801,132831,0.026332928
802,132832,0.04123198
803,132833,0.048694
804,132834,0.031208592
805,132835,0.009706176
806,132836,0.0130446
807,132837,0.061406087
808,132838,0.03545347
809,132839,0.028711917
810,132840,0.06966617
811,132841,0.016804207
812,132842,0.07763357
813,132843,0.020641077
814,132844,0.009515045
815,132845,0.04802318
816,132846,0.017833605
817,132847,0.11369882
818,132848,0.031598434
819,132849,0.03801601
820,132850,0.094979644
821,132851,0.054902285
822,132852,0.074273735
823,132853,0.04362231
824,132854,0.030985989
825,132855,0.024345713
826,132856,0.040653184
827,132857,0.05697442
828,132858,0.017202416
829,132859,0.03033467
830,132860,0.009923527
831,132861,0.049948603
832,132862,0.057246156
833,132863,0.014239122
834,132864,0.010832486
835,132865,0.039705064
836,132866,0.023122469
837,132867,0.06249836
838,132868,0.023448694
839,132869,0.030242613
840,132870,0.087062865
841,132871,0.020737292
842,132872,0.026544867
843,132873,0.078345
844,132874,0.01080149
845,132875,0.046697058
846,132876,0.028885217
847,132877,0.067820124
848,132878,0.070111796
849,132879,0.028155137
850,132880,0.011509197
851,132881,0.13450338
852,132882,0.03339235
853,132883,0.027390435
854,132884,0.015853573
855,132885,0.029035542
856,132886,0.028040705
857,132887,0.022477658
858,132888,0.037080523
859,132889,0.027958648
860,132890,0.016409589
861,132891,0.017915407
862,132892,0.040624842
863,132893,0.03281759
864,132894,0.046482127
865,132895,0.029023513
866,132896,0.026848797
867,132897,0.03575777
868,132898,0.009102955
869,132899,0.030772777
870,132900,0.009396437
871,132901,0.12371742
872,132902,0.036010247
873,132903,0.060673427
874,132904,0.013950953
875,132905,0.022012541
876,132906,0.062026348
877,132907,0.05458651
878,132908,0.13977286
879,132909,0.010608798
880,132910,0.021076431
881,132911,0.04227398
882,132912,0.045157626
883,132913,0.024344869
884,132914,0.024927577
885,132915,0.044764742
886,132916,0.010817749
887,132917,0.024095166
888,132918,0.01454101
889,132919,0.063565135
890,132920,0.021846632
891,132921,0.060448293
892,132922,0.07252721
893,132923,0.040070716
894,132924,0.017204301
895,132925,0.022301834
896,132926,0.0114170145
897,132927,0.037278403
898,132928,0.04264929
899,132929,0.042690784
900,132930,0.013009251
901,132931,0.030405778
902,132932,0.106169604
903,132933,0.019443942
904,132934,0.019978533
905,132935,0.009989902
906,132936,0.010734748
907,132937,0.015973536
908,132938,0.03996044
909,132939,0.027439706
910,132940,0.06177642
911,132941,0.04537727
912,132942,0.08191763
913,132943,0.022178637
914,132944,0.12423716
915,132945,0.064517885
916,132946,0.05418579
917,132947,0.02402057
918,132948,0.024898982
919,132949,0.08748563
920,132950,0.0049219597
921,132951,0.02016609
922,132952,0.12325009
923,132953,0.035979293
924,132954,0.018456468
925,132955,0.05477832
926,132956,0.08703584
927,132957,0.06859781
928,132958,0.024368048
929,132959,0.043672316
930,132960,0.023661159
931,132961,0.044083647
932,132962,0.017590854
933,132963,0.015172012
934,132964,0.014385885
935,132965,0.13539161
936,132966,0.022541959
937,132967,0.031715214
938,132968,0.044992745
939,132969,0.027836602
940,132970,0.021753343
941,132971,0.100925
942,132972,0.040576264
943,132973,0.014092736
944,132974,0.015556013
945,132975,0.020470902
946,132976,0.07180088
947,132977,0.016721943
948,132978,0.031249382
949,132979,0.024062688
950,132980,0.051974196
951,132981,0.022200877
952,132982,0.02099648
953,132983,0.012616494
954,132984,0.07578315
955,132985,0.04807897
956,132986,0.077631414
957,132987,0.026199117
958,132988,0.011446717
959,132989,0.06507333
960,132990,0.00849099
961,132991,0.012808053
962,132992,0.03454001
963,132993,0.019114066
964,132994,0.0108252885
965,132995,0.016993767
966,132996,0.057623614
967,132997,0.025883045
968,132998,0.01490411
969,132999,0.18703215
970,133000,0.03788519
971,133001,0.074311316
972,133002,0.05602897
973,133003,0.011082807
974,133004,0.07429894
975,133005,0.064304166
976,133006,0.019208122
977,133007,0.03128374
978,133008,0.047058456
979,133009,0.05579869
980,133010,0.003857802
981,133011,0.023619382
982,133012,0.015575559
983,133013,0.0138105145
984,133014,0.1600891
985,133015,0.037400242
986,133016,0.06591533
987,133017,0.03601189
988,133018,0.021601824
989,133019,0.01165361
990,133020,0.053894404
991,133021,0.02753885
992,133022,0.059881084
993,133023,0.05558253
994,133024,0.010919845
995,133025,0.015961437
996,133026,0.11106577
997,133027,0.009523807
998,133028,0.041268583
999,133029,0.15605901
1000,133030,0.024500176
1001,133031,0.01801564
1002,133032,0.069883615
1003,133033,0.057092696
1004,133034,0.19331072
1005,133035,0.03502066
1006,133036,0.007390295
1007,133037,0.14972043
1008,133038,0.013139339
1009,133039,0.08602561
1010,133040,0.028281376
1011,133041,0.027339995
1012,133042,0.047239885
1013,133043,0.036591742
1014,133044,0.031075872
1015,133045,0.027012534
1016,133046,0.05960478
1017,133047,0.016587164
1018,133048,0.018741436
1019,133049,0.034130424
1020,133050,0.14046155
1021,133051,0.049478516
1022,133052,0.052776463
1023,133053,0.016763823
1024,133054,0.08432646
1025,133055,0.10128818
1026,133056,0.03662215
1027,133057,0.024050694
1028,133058,0.012457987
1029,133059,0.101636365
1030,133060,0.0113290185
1031,133061,0.009508949
1032,133062,0.031801086
1033,133063,0.029506626
1034,133064,0.016020771
1035,133065,0.02009633
1036,133066,0.039681736
1037,133067,0.029838724
1038,133068,0.075297266
1039,133069,0.058348175
1040,133070,0.08118496
1041,133071,0.010762953
1042,133072,0.048720688
1043,133073,0.0593738
1044,133074,0.03484353
1045,133075,0.06967574
1046,133076,0.06066803
1047,133077,0.035032947
1048,133078,0.16839072
1049,133079,0.03860705
1050,133080,0.12894611
1051,133081,0.13036789
1052,133082,0.047102325
1053,133083,0.027246535
1054,133084,0.042430744
1055,133085,0.067375235
1056,133086,0.029088823
1057,133087,0.023463702
1058,133088,0.05270675
1059,133089,0.007654414
1060,133090,0.022059046
1061,133091,0.05710279
1062,133092,0.076134495
1063,133093,0.016181877
1064,133094,0.035985995
1065,133095,0.03360313
1066,133096,0.046486028
1067,133097,0.05572998
1068,133098,0.05067714
1069,133099,0.041907437
1070,133100,0.013648911
1071,133101,0.03326772
1072,133102,0.0077899545
1073,133103,0.07905162
1074,133104,0.012667801
1075,133105,0.012228136
1076,133106,0.084135994
1077,133107,0.014564719
1078,133108,0.03725329
1079,133109,0.03734616
1080,133110,0.023350649
1081,133111,0.04337558
1082,133112,0.042080797
1083,133113,0.03949783
1084,133114,0.008744318
1085,133115,0.08788141
1086,133116,0.24675874
1087,133117,0.13364652
1088,133118,0.031105261
1089,133119,0.021274569
1090,133120,0.013280341
1091,133121,0.027825579
1092,133122,0.029895764
1093,133123,0.018988632
1094,133124,0.028828671
1095,133125,0.069674626
1096,133126,0.02560035
1097,133127,0.055771254
1098,133128,0.036124934
1099,133129,0.14616334
1100,133130,0.0337716
1101,133131,0.020979088
1102,133132,0.07237781
1103,133133,0.019050583
1104,133134,0.017230848
1105,133135,0.053645533
1106,133136,0.06776952
1107,133137,0.07303931
1108,133138,0.036304824
1109,133139,0.011195295
1110,133140,0.07550468
1111,133141,0.030540803
1112,133142,0.014048693
1113,133143,0.04123329
1114,133144,0.008681344
1115,133145,0.011093384
1116,133146,0.052616492
1117,133147,0.017082036
1118,133148,0.04320449
1119,133149,0.1771025
1120,133150,0.032602556
1121,133151,0.011172598
1122,133152,0.07293541
1123,133153,0.07660772
1124,133154,0.044655394
1125,133155,0.06017446
1126,133156,0.023417523
1127,133157,0.048165716
1128,133158,0.042582557
1129,133159,0.13558252
1130,133160,0.031775154
1131,133161,0.01735177
1132,133162,0.07033398
1133,133163,0.11297767
1134,133164,0.02216494
1135,133165,0.051182557
1136,133166,0.03332445
1137,133167,0.01762534
1138,133168,0.013449073
1139,133169,0.024833534
1140,133170,0.022416558
1141,133171,0.07760042
1142,133172,0.04020777
1143,133173,0.09676048
1144,133174,0.014262841
1145,133175,0.016277583
1146,133176,0.03396983
1147,133177,0.007485114
1148,133178,0.01755654
1149,133179,0.033192184
1150,133180,0.095740244
1151,133181,0.01592602
1152,133182,0.0344722
1153,133183,0.015714504
1154,133184,0.039618306
1155,133185,0.036245957
1156,133186,0.0065075583
1157,133187,0.026093181
1158,133188,0.013897112
1159,133189,0.010625182
1160,133190,0.09303982
1161,133191,0.02137761
1162,133192,0.0147542115
1163,133193,0.031715658
1164,133194,0.009665094
1165,133195,0.0089401975
1166,133196,0.045714647
1167,133197,0.09504992
1168,133198,0.0057919812
1169,133199,0.055474613
1170,133200,0.0121461125
1171,133201,0.24179006
1172,133202,0.030820556
1173,133203,0.07546538
1174,133204,0.0058750752
1175,133205,0.012410827
1176,133206,0.014680489
1177,133207,0.0073325043
1178,133208,0.10942207
1179,133209,0.0087178685
1180,133210,0.014277362
1181,133211,0.027659502
1182,133212,0.018602807
1183,133213,0.010332364
1184,133214,0.016517933
1185,133215,0.01786399
1186,133216,0.05629975
1187,133217,0.021193555
1188,133218,0.017741093
1189,133219,0.021807123
1190,133220,0.11137632
1191,133221,0.024074722
1192,133222,0.042329602
1193,133223,0.07554051
1194,133224,0.033787787
1195,133225,0.019049207
1196,133226,0.021502553
1197,133227,0.15470028
1198,133228,0.0056163576
1199,133229,0.05871876
1200,133230,0.071402036
1201,133231,0.14024194
1202,133232,0.054327544
1203,133233,0.05880714
1204,133234,0.055117343
1205,133235,0.03721072
1206,133236,0.016153736
1207,133237,0.007275599
1208,133238,0.083421506
1209,133239,0.04058451
1210,133240,0.012295834
1211,133241,0.07112951
1212,133242,0.013011927
1213,133243,0.029175192
1214,133244,0.019585535
1215,133245,0.05228338
1216,133246,0.05060634
1217,133247,0.023851858
1218,133248,0.032824308
1219,133249,0.017339196
1220,133250,0.09149365
1221,133251,0.022309348
1222,133252,0.07083696
1223,133253,0.013926043
1224,133254,0.015493084
1225,133255,0.014312798
1226,133256,0.04943171
1227,133257,0.014073813
1228,133258,0.08765269
1229,133259,0.012344923
1230,133260,0.077122666
1231,133261,0.019036233
1232,133262,0.04016788
1233,133263,0.093137704
1234,133264,0.04822424
1235,133265,0.04214395
1236,133266,0.035432067
1237,133267,0.15812033
1238,133268,0.0071858508
1239,133269,0.08392678
1240,133270,0.010150999
1241,133271,0.12420153
1242,133272,0.01925214
1243,133273,0.074210204
1244,133274,0.06306158
1245,133275,0.014127507
