id,target
132154,0.464409814
132155,0.400720942
132156,0.56585407
132157,0.630198013
132158,0.699472739
132159,0.424026503
132160,0.363844792
132161,0.638174361
132162,0.754764554
132163,0.698552136
132164,0.568008425
132165,0.331414368
132166,0.457407761
132167,0.336189422
132168,0.770598033
132169,0.566585237
132170,0.584527317
132171,0.304734419
132172,0.376826472
132173,0.449762461
132174,0.399320254
132175,0.676205548
132176,0.274240519
132177,0.432745708
132178,0.575188376
132179,0.57264831
132180,0.512076827
132181,0.345175186
132182,0.183820202
132183,0.402666871
132184,0.615582967
132185,0.698913918
132186,0.518819254
132187,0.648774071
132188,0.460754622
132189,0.620726635
132190,0.431871565
132191,0.68375008
132192,0.447736663
132193,0.755684594
132194,0.693847832
132195,0.359463829
132196,0.223048961
132197,0.42063382
132198,0.675146111
132199,0.263935025
132200,0.351155859
132201,0.433921652
132202,0.692149036
132203,0.590902237
132204,0.497328118
132205,0.618899227
132206,0.2510006
132207,0.691932696
132208,0.556814076
132209,0.718691208
132210,0.527346607
132211,0.251302802
132212,0.492630831
132213,0.335367607
132214,0.388909236
132215,0.616296444
132216,0.701905438
132217,0.535197715
132218,0.473346117
132219,0.71855769
132220,0.293428093
132221,0.28491305
132222,0.771310485
132223,0.486773364
132224,0.622202384
132225,0.270449338
132226,0.413462898
132227,0.628479321
132228,0.482192624
132229,0.666689839
132230,0.390529394
132231,0.461247681
132232,0.36519278
132233,0.171832964
132234,0.760399543
132235,0.519445192
132236,0.241734745
132237,0.436512778
132238,0.268520982
132239,0.643875583
132240,0.451478793
132241,0.525969612
132242,0.41098094
132243,0.660443119
132244,0.337304849
132245,0.360518522
132246,0.60873219
132247,0.47447601
132248,0.61841788
132249,0.194070534
132250,0.794623448
132251,0.372719359
132252,0.580676775
132253,0.581646178
132254,0.180571531
132255,0.69666646
132256,0.496682723
132257,0.279790085
132258,0.466962859
132259,0.206132581
132260,0.387752566
132261,0.391246598
132262,0.130750894
132263,0.447619698
132264,0.357901311
132265,0.622095645
132266,0.337503807
132267,0.264004675
132268,0.434858006
132269,0.235593203
132270,0.534637944
132271,0.393059299
132272,0.515825169
132273,0.679649955
132274,0.641741445
132275,0.39562058
132276,0.454182182
132277,0.427715464
132278,0.313310593
132279,0.58367722
132280,0.320906418
132281,0.605063501
132282,0.580532266
132283,0.773212713
132284,0.721162908
132285,0.678207484
132286,0.325008511
132287,0.478359931
132288,0.642470027
132289,0.609938541
132290,0.72605402
132291,0.251826501
132292,0.421807079
132293,0.49057902
132294,0.327398268
132295,0.483244029
132296,0.472735631
132297,0.416485917
132298,0.379303355
132299,0.47722858
132300,0.76186561
132301,0.689147613
132302,0.559358527
132303,0.292626853
132304,0.291895879
132305,0.384819373
132306,0.680100875
132307,0.612205312
132308,0.400148048
132309,0.38266145
132310,0.693102212
132311,0.84935286
132312,0.384647113
132313,0.360730409
132314,0.497045036
132315,0.565902449
132316,0.61815995
132317,0.700121527
132318,0.623310897
132319,0.465398792
132320,0.436796959
132321,0.368105573
132322,0.484174054
132323,0.578754278
132324,0.412240395
132325,0.377228573
132326,0.666454081
132327,0.576347082
132328,0.510630383
132329,0.457355111
132330,0.358708962
132331,0.221581522
132332,0.347943341
132333,0.691500646
132334,0.319495148
132335,0.566265203
132336,0.462585336
132337,0.593278593
132338,0.321518222
132339,0.638887551
132340,0.4591904
132341,0.652606417
132342,0.33172718
132343,0.425880976
132344,0.504109382
132345,0.770274421
132346,0.63020421
132347,0.528077131
132348,0.242861799
132349,0.750982443
132350,0.732048392
132351,0.194638441
132352,0.500098688
132353,0.868283609
132354,0.436987422
132355,0.363367248
132356,0.780996619
132357,0.268062565
132358,0.717149895
132359,0.193536356
132360,0.248488041
132361,0.194709546
132362,0.409908502
132363,0.70652995
132364,0.53514246
132365,0.542120422
132366,0.323691907
132367,0.620786816
132368,0.449993542
132369,0.595942309
132370,0.660840167
132371,0.815970584
132372,0.362732729
132373,0.509317269
132374,0.353832257
132375,0.3156092
132376,0.618447177
132377,0.602009992
132378,0.530571957
132379,0.425132938
132380,0.269590263
132381,0.618339348
132382,0.488164169
132383,0.38412028
132384,0.515945362
132385,0.449186613
132386,0.526484842
132387,0.402073888
132388,0.71095592
132389,0.383113623
132390,0.488060261
132391,0.177447074
132392,0.514503434
132393,0.434331917
132394,0.325502814
132395,0.326166877
132396,0.221683147
132397,0.447554523
132398,0.304315199
132399,0.512938101
132400,0.603891776
132401,0.37235541
132402,0.180685108
132403,0.621143635
132404,0.433556045
132405,0.445217715
132406,0.588024657
132407,0.612629923
132408,0.402265235
132409,0.52992228
132410,0.472799039
132411,0.556313254
132412,0.388064098
132413,0.358874143
132414,0.714168616
132415,0.43769198
132416,0.453060785
132417,0.472024817
132418,0.363787771
132419,0.63928499
132420,0.342797985
132421,0.514949736
132422,0.55224434
132423,0.664791391
132424,0.410700634
132425,0.714790444
132426,0.568959118
132427,0.351195489
132428,0.293367289
132429,0.498763422
132430,0.249111484
132431,0.608275334
132432,0.457892207
132433,0.407838566
132434,0.641901599
132435,0.274962431
132436,0.647524763
132437,0.685994419
132438,0.639580452
132439,0.484409793
132440,0.467007835
132441,0.46759194
132442,0.439882152
132443,0.553327197
132444,0.669963208
132445,0.608221407
132446,0.330877891
132447,0.7734711
132448,0.321051238
132449,0.34947562
132450,0.471338596
132451,0.398986496
132452,0.705589719
132453,0.280534053
132454,0.29256051
132455,0.273350066
132456,0.42813202
132457,0.601209939
132458,0.691036721
132459,0.541929783
132460,0.804353691
132461,0.29250814
132462,0.671956235
132463,0.553434925
132464,0.143300426
132465,0.394432982
132466,0.26720607
132467,0.749490097
132468,0.686428541
132469,0.191231974
132470,0.398396778
132471,0.41856977
132472,0.323878786
132473,0.429461325
132474,0.461315595
132475,0.423098989
132476,0.315990097
132477,0.710973111
132478,0.505254526
132479,0.340387919
132480,0.441728264
132481,0.387444034
132482,0.62211265
132483,0.599044242
132484,0.363367783
132485,0.487505239
132486,0.356059493
132487,0.314802646
132488,0.738992881
132489,0.646935368
132490,0.542170398
132491,0.557378111
132492,0.33312801
132493,0.206293991
132494,0.674978275
132495,0.562251504
132496,0.391390877
132497,0.373036477
132498,0.597626055
132499,0.485001629
132500,0.41022308
132501,0.525609644
132502,0.471940289
132503,0.416893725
132504,0.38913334
132505,0.50277822
132506,0.736914918
132507,0.616455464
132508,0.154530243
132509,0.535198084
132510,0.43319437
132511,0.771272163
132512,0.362193747
132513,0.567713157
132514,0.593001233
132515,0.461732717
132516,0.668399192
132517,0.45799954
132518,0.467559854
132519,0.581577057
132520,0.469011052
132521,0.632157496
132522,0.466471568
132523,0.584630457
132524,0.415150702
132525,0.527561872
132526,0.377284217
132527,0.334242672
132528,0.259028509
132529,0.530771862
132530,0.474986175
132531,0.642064033
132532,0.539006091
132533,0.737129221
132534,0.708066372
132535,0.379157942
132536,0.650304263
132537,0.523486763
132538,0.359132475
132539,0.493404684
132540,0.768224833
132541,0.59408633
132542,0.473840158
132543,0.545382021
132544,0.692361522
132545,0.689414019
132546,0.549298583
132547,0.559664465
132548,0.58370094
132549,0.571825692
132550,0.790267184
132551,0.453295069
132552,0.764480795
132553,0.703044933
132554,0.578831047
132555,0.271412149
132556,0.398330907
132557,0.389499479
132558,0.318965521
132559,0.567382892
132560,0.488062952
132561,0.275428746
132562,0.664976563
132563,0.768951835
132564,0.515818133
132565,0.518189721
132566,0.323008055
132567,0.691650011
132568,0.77049776
132569,0.51362137
132570,0.261564766
132571,0.739113231
132572,0.550558109
132573,0.612855819
132574,0.510959958
132575,0.424177228
132576,0.322098748
132577,0.350369339
132578,0.500695353
132579,0.395493758
132580,0.445193969
132581,0.267384912
132582,0.629607812
132583,0.687673773
132584,0.276634123
132585,0.765076959
132586,0.302544141
132587,0.457206572
132588,0.371817482
132589,0.425017702
132590,0.584805557
132591,0.472051225
132592,0.668765394
132593,0.725608019
132594,0.7781513
132595,0.572653632
132596,0.455907483
132597,0.299754906
132598,0.49381365
132599,0.344427632
132600,0.791171195
132601,0.536597316
132602,0.164092391
132603,0.662288079
132604,0.534690583
132605,0.319736761
132606,0.413183138
132607,0.204343026
132608,0.40869879
132609,0.657618038
132610,0.601489961
132611,0.792574453
132612,0.408138776
132613,0.631331262
132614,0.239344057
132615,0.583034487
132616,0.713841405
132617,0.788407005
132618,0.647202155
132619,0.419466018
132620,0.540883385
132621,0.487049714
132622,0.725245062
132623,0.552827013
132624,0.604013136
132625,0.296079135
132626,0.272417824
132627,0.507720146
132628,0.333728431
132629,0.712459107
132630,0.759499848
132631,0.274974948
132632,0.634817438
132633,0.534581204
132634,0.596821092
132635,0.359223362
132636,0.306102582
132637,0.725598093
132638,0.403311159
132639,0.720957348
132640,0.672738523
132641,0.557109583
132642,0.338863161
132643,0.557990124
132644,0.69005452
132645,0.550197132
132646,0.832580232
132647,0.449941198
132648,0.300906313
132649,0.365161119
132650,0.62305498
132651,0.666417974
132652,0.626720852
132653,0.452506907
132654,0.259593001
132655,0.560103142
132656,0.433432177
132657,0.610503071
132658,0.558355265
132659,0.802443961
132660,0.511230716
132661,0.705021441
132662,0.326967112
132663,0.461379373
132664,0.708440011
132665,0.317901027
132666,0.739071161
132667,0.300650009
132668,0.781530933
132669,0.607921934
132670,0.537598325
132671,0.517791237
132672,0.264192454
132673,0.66331965
132674,0.607923679
132675,0.261661501
132676,0.7667214
132677,0.727403324
132678,0.632390458
132679,0.420819343
132680,0.464047572
132681,0.214706686
132682,0.361920883
132683,0.621502083
132684,0.428909627
132685,0.402443993
132686,0.65790095
132687,0.406701947
132688,0.624698066
132689,0.547134567
132690,0.506142339
132691,0.599256469
132692,0.632344072
132693,0.702038151
132694,0.502214076
132695,0.486480063
132696,0.267460713
132697,0.639625796
132698,0.870068475
132699,0.67482632
132700,0.425370753
132701,0.415819059
132702,0.685076558
132703,0.405900569
132704,0.295900253
132705,0.679595369
132706,0.450940713
132707,0.282613152
132708,0.424792558
132709,0.417098899
132710,0.384007007
132711,0.326645877
132712,0.686794973
132713,0.621764796
132714,0.28711616
132715,0.681756781
132716,0.352883159
132717,0.184998211
132718,0.534539428
132719,0.740672494
132720,0.583408156
132721,0.242783332
132722,0.261687185
132723,0.337998942
132724,0.509401333
132725,0.360680986
132726,0.652958661
132727,0.555213865
132728,0.505175758
132729,0.325433183
132730,0.443475764
132731,0.46641076
132732,0.39595467
132733,0.494527985
132734,0.336936144
132735,0.561323523
132736,0.668774015
132737,0.335686634
132738,0.383784992
132739,0.751296054
132740,0.402042584
132741,0.740026831
132742,0.712066445
132743,0.264874782
132744,0.448039949
132745,0.361109065
132746,0.532552382
132747,0.239411112
132748,0.597759906
132749,0.365743321
132750,0.715586909
132751,0.387433628
132752,0.480912139
132753,0.624729912
132754,0.340651929
132755,0.534373516
132756,0.223683206
132757,0.699617873
132758,0.539335375
132759,0.21252693
132760,0.359461286
132761,0.649057435
132762,0.303185953
132763,0.639405397
132764,0.389168005
132765,0.690303054
132766,0.260465905
132767,0.446108772
132768,0.524434106
132769,0.533842001
132770,0.600852297
132771,0.434297275
132772,0.778225486
132773,0.626396727
132774,0.222653569
132775,0.388373011
132776,0.266761045
132777,0.347973422
132778,0.60633037
132779,0.366124415
132780,0.499944262
132781,0.670509393
132782,0.849306549
132783,0.377295855
132784,0.750474051
132785,0.607147773
132786,0.272474381
132787,0.369381932
132788,0.72801759
132789,0.470399133
132790,0.256874344
132791,0.685546302
132792,0.518678944
132793,0.414443494
132794,0.407481928
132795,0.343642628
132796,0.714128921
132797,0.634253289
132798,0.814626638
132799,0.62111228
132800,0.556072176
132801,0.425127601
132802,0.241181242
132803,0.740356152
132804,0.633410443
132805,0.462143936
132806,0.484936848
132807,0.49673607
132808,0.263104363
132809,0.415059509
132810,0.445708864
132811,0.416521407
132812,0.408401264
132813,0.425935405
132814,0.210954625
132815,0.43016544
132816,0.61635339
132817,0.177826887
132818,0.576506088
132819,0.379477294
132820,0.344964105
132821,0.585214854
132822,0.55865132
132823,0.24507599
132824,0.277369024
132825,0.654336429
132826,0.236438276
132827,0.643867782
132828,0.303045084
132829,0.697919802
132830,0.449697416
132831,0.439000933
132832,0.44903698
132833,0.484847694
132834,0.39733619
132835,0.306126231
132836,0.338490116
132837,0.597245686
132838,0.693701011
132839,0.507326836
132840,0.471778529
132841,0.28508896
132842,0.690484735
132843,0.478950867
132844,0.313447198
132845,0.576460354
132846,0.497586026
132847,0.770582918
132848,0.543688817
132849,0.471989285
132850,0.738368574
132851,0.717473548
132852,0.551307481
132853,0.5790003
132854,0.519670422
132855,0.57585915
132856,0.553315817
132857,0.805087064
132858,0.422905926
132859,0.491000862
132860,0.255705987
132861,0.569254637
132862,0.654572649
132863,0.346606659
132864,0.366295918
132865,0.558638485
132866,0.47533951
132867,0.667155838
132868,0.511270019
132869,0.416621329
132870,0.761384617
132871,0.432890894
132872,0.652005126
132873,0.663561681
132874,0.293402669
132875,0.609639227
132876,0.54625665
132877,0.769276047
132878,0.566007563
132879,0.417091531
132880,0.509253489
132881,0.704977763
132882,0.443988071
132883,0.470714445
132884,0.378367487
132885,0.436765818
132886,0.458264133
132887,0.410347148
132888,0.575988142
132889,0.541093994
132890,0.353528029
132891,0.414177622
132892,0.640131327
132893,0.428658746
132894,0.409711171
132895,0.611758102
132896,0.603090339
132897,0.555945424
132898,0.214841681
132899,0.498114453
132900,0.395756673
132901,0.71261076
132902,0.470387252
132903,0.585100641
132904,0.341646399
132905,0.534149611
132906,0.615841873
132907,0.606941432
132908,0.739745549
132909,0.421356167
132910,0.505568241
132911,0.600235737
132912,0.578689446
132913,0.418547592
132914,0.381537907
132915,0.466106259
132916,0.344418366
132917,0.436485826
132918,0.428982586
132919,0.733474322
132920,0.448835445
132921,0.609129853
132922,0.673204765
132923,0.483413567
132924,0.399999466
132925,0.462014537
132926,0.294570599
132927,0.487386326
132928,0.298945249
132929,0.512545921
132930,0.288555264
132931,0.557040775
132932,0.71937662
132933,0.50023201
132934,0.528013297
132935,0.221355131
132936,0.353611575
132937,0.461844134
132938,0.400393679
132939,0.599916198
132940,0.615057626
132941,0.565576496
132942,0.6647976
132943,0.558458537
132944,0.80662525
132945,0.626612277
132946,0.731740072
132947,0.377895684
132948,0.414517553
132949,0.68914508
132950,0.297364034
132951,0.326353177
132952,0.801470506
132953,0.618570821
132954,0.441400299
132955,0.671613047
132956,0.672458945
132957,0.653626151
132958,0.514376288
132959,0.693678646
132960,0.453065199
132961,0.553040407
132962,0.400467487
132963,0.30006804
132964,0.389166148
132965,0.780959873
132966,0.373953276
132967,0.515175833
132968,0.620473968
132969,0.669018519
132970,0.231598035
132971,0.728336827
132972,0.598651881
132973,0.330602664
132974,0.330945351
132975,0.372749978
132976,0.652164074
132977,0.301713585
132978,0.501258046
132979,0.593315314
132980,0.388577618
132981,0.505645641
132982,0.402975234
132983,0.226855652
132984,0.70476739
132985,0.643686489
132986,0.600993091
132987,0.416875175
132988,0.505696385
132989,0.725930125
132990,0.364980401
132991,0.3222125
132992,0.291569676
132993,0.496320381
132994,0.274536979
132995,0.41320481
132996,0.642630481
132997,0.577823128
132998,0.367666581
132999,0.497747301
133000,0.608116576
133001,0.71489034
133002,0.559953221
133003,0.334671846
133004,0.587387397
133005,0.639807369
133006,0.416094624
133007,0.509415987
133008,0.638019856
133009,0.570261768
133010,0.194164163
133011,0.189542885
133012,0.407488156
133013,0.4312075
133014,0.717716472
133015,0.497210256
133016,0.730510366
133017,0.5489451
133018,0.372058133
133019,0.356402618
133020,0.617920446
133021,0.477451636
133022,0.652609853
133023,0.580540673
133024,0.380708805
133025,0.2872628
133026,0.717713063
133027,0.264699848
133028,0.608950667
133029,0.763184229
133030,0.555076371
133031,0.444667518
133032,0.405208991
133033,0.613196444
133034,0.763458183
133035,0.615095734
133036,0.211690507
133037,0.773534781
133038,0.375138341
133039,0.737829144
133040,0.428749164
133041,0.506975597
133042,0.651673633
133043,0.66807026
133044,0.328178383
133045,0.528905969
133046,0.69836534
133047,0.388296563
133048,0.325332197
133049,0.584897249
133050,0.832958745
133051,0.480476875
133052,0.436505456
133053,0.488382879
133054,0.66971097
133055,0.522776095
133056,0.447121106
133057,0.332417817
133058,0.267754656
133059,0.726042738
133060,0.271377482
133061,0.23981448
133062,0.618234095
133063,0.424940535
133064,0.347922806
133065,0.437721935
133066,0.618698029
133067,0.59412593
133068,0.696722822
133069,0.649705658
133070,0.652760543
133071,0.219425688
133072,0.468192846
133073,0.561386822
133074,0.516124026
133075,0.614654453
133076,0.576263234
133077,0.351735848
133078,0.809487659
133079,0.611257826
133080,0.71868227
133081,0.765616124
133082,0.783890273
133083,0.558918733
133084,0.474134539
133085,0.761270543
133086,0.532052028
133087,0.506823434
133088,0.665288585
133089,0.159737856
133090,0.392695462
133091,0.785434966
133092,0.722396588
133093,0.5813683
133094,0.442278546
133095,0.569247663
133096,0.60588712
133097,0.517318444
133098,0.581510903
133099,0.546026822
133100,0.397949794
133101,0.569421104
133102,0.364436938
133103,0.75394068
133104,0.397622433
133105,0.340852206
133106,0.699588366
133107,0.335679257
133108,0.533877822
133109,0.603893164
133110,0.314831421
133111,0.566417136
133112,0.563096057
133113,0.571540051
133114,0.446931953
133115,0.661212533
133116,0.863519903
133117,0.591413999
133118,0.443364843
133119,0.394830078
133120,0.554636998
133121,0.520090052
133122,0.508232152
133123,0.458679884
133124,0.461511657
133125,0.600081535
133126,0.500631957
133127,0.732999231
133128,0.664385113
133129,0.689846319
133130,0.499202537
133131,0.461860958
133132,0.684649098
133133,0.480243253
133134,0.419256756
133135,0.613019506
133136,0.621093973
133137,0.654449702
133138,0.483819756
133139,0.358606854
133140,0.774332156
133141,0.500253223
133142,0.197037117
133143,0.649744574
133144,0.258027906
133145,0.39064641
133146,0.505135675
133147,0.373947041
133148,0.433582367
133149,0.751907321
133150,0.534603346
133151,0.316160882
133152,0.646260995
133153,0.592790951
133154,0.637993606
133155,0.706063279
133156,0.482824092
133157,0.508191118
133158,0.577420553
133159,0.648412229
133160,0.517526777
133161,0.476207823
133162,0.323075808
133163,0.664871504
133164,0.520800793
133165,0.435676315
133166,0.43987229
133167,0.530839591
133168,0.342503509
133169,0.453958503
133170,0.627188256
133171,0.731346613
133172,0.728455204
133173,0.682953662
133174,0.305171108
133175,0.381290687
133176,0.62076332
133177,0.252652714
133178,0.442619695
133179,0.448615664
133180,0.539325858
133181,0.53219476
133182,0.569565429
133183,0.3610688
133184,0.606705071
133185,0.526659215
133186,0.210641337
133187,0.390891256
133188,0.347240352
133189,0.336109589
133190,0.626029457
133191,0.514847783
133192,0.382515807
133193,0.611218671
133194,0.25354613
133195,0.402292999
133196,0.651862232
133197,0.810006907
133198,0.220156586
133199,0.66838709
133200,0.369539956
133201,0.821016294
133202,0.208956198
133203,0.594672587
133204,0.229893535
133205,0.28947554
133206,0.336439254
133207,0.176669174
133208,0.695880785
133209,0.228760201
133210,0.352498827
133211,0.517549438
133212,0.4491584
133213,0.36169
133214,0.200692749
133215,0.289006904
133216,0.654348744
133217,0.296165458
133218,0.432769759
133219,0.621362061
133220,0.786393927
133221,0.348220374
133222,0.609916541
133223,0.740101927
133224,0.466374562
133225,0.317850063
133226,0.523781413
133227,0.822051825
133228,0.19814783
133229,0.717558274
133230,0.649712957
133231,0.747160574
133232,0.706687744
133233,0.622814279
133234,0.717064099
133235,0.585013156
133236,0.329365408
133237,0.265225095
133238,0.655147595
133239,0.353806009
133240,0.375518348
133241,0.734565569
133242,0.292473402
133243,0.449397468
133244,0.369526426
133245,0.424093011
133246,0.716707741
133247,0.394422711
133248,0.556674309
133249,0.232437841
133250,0.763418457
133251,0.628189329
133252,0.489190782
133253,0.325555576
133254,0.449186471
133255,0.344305792
133256,0.546113439
133257,0.220903651
133258,0.666210618
133259,0.361510576
133260,0.759609424
133261,0.374292424
133262,0.638566333
133263,0.763566125
133264,0.59436488
133265,0.484951655
133266,0.577017365
133267,0.724622703
133268,0.197737163
133269,0.584128166
133270,0.299746933
133271,0.654560102
133272,0.37637805
133273,0.493475863
133274,0.649994439
133275,0.379039852
133276,0.466599495
133277,0.389693902
133278,0.379767587
133279,0.493483901
133280,0.705041617
133281,0.672859822
133282,0.79608988
133283,0.397682857
133284,0.284378353
133285,0.392764245
133286,0.547412992
133287,0.461108734
133288,0.623685386
133289,0.269005405
133290,0.595240238
133291,0.488229627
133292,0.384985382
133293,0.219502398
133294,0.392742438
133295,0.288465691
133296,0.34026929
133297,0.504628022
133298,0.677565918
133299,0.694184661
133300,0.578298126
133301,0.640091204
133302,0.362320356
133303,0.702758625
133304,0.246396294
133305,0.347476744
133306,0.626669219
133307,0.650079349
133308,0.52862556
133309,0.524077482
133310,0.297188367
133311,0.379354535
133312,0.408972672
133313,0.706179767
133314,0.614404312
133315,0.631306929
133316,0.556084828
133317,0.433776467
133318,0.724069799
133319,0.428866209
133320,0.365919845
133321,0.823711976
133322,0.644602483
133323,0.408687608
133324,0.676425052
133325,0.526705935
133326,0.598579827
133327,0.476602837
133328,0.700868231
133329,0.378886044
133330,0.36071603
133331,0.446891576
133332,0.824665623
133333,0.590496869
133334,0.493036471
133335,0.423475924
133336,0.656088594
133337,0.642429428
133338,0.653044848
133339,0.560515187
133340,0.489890957
133341,0.638145835
133342,0.350588094
133343,0.3634196
133344,0.500727376
133345,0.437865936
133346,0.739639002
133347,0.748183931
133348,0.202035942
133349,0.391318298
133350,0.345011296
133351,0.272700107
133352,0.600096878
133353,0.41479953
133354,0.279845445
133355,0.505870171
133356,0.425215681
133357,0.299414267
133358,0.40381444
133359,0.745690212
133360,0.594744215
133361,0.687231872
133362,0.394575499
133363,0.460106333
133364,0.467120224
133365,0.10262885
133366,0.353237409
133367,0.442035361
133368,0.62741076
133369,0.597625674
133370,0.470374379
133371,0.658317156
133372,0.54304258
133373,0.441521713
133374,0.268530716
133375,0.37862458
133376,0.639468044
133377,0.673437667
133378,0.518445204
133379,0.658027742
133380,0.541783897
133381,0.376580503
133382,0.359013053
133383,0.779170567
133384,0.447725803
133385,0.43927881
133386,0.407493953
133387,0.191505468
133388,0.815782794
133389,0.444921899
133390,0.162720324
133391,0.658500681
133392,0.400104081
133393,0.772953148
133394,0.782379581
133395,0.2692086
133396,0.613355522
133397,0.444532003
133398,0.330855876
133399,0.349735049
133400,0.736132033
133401,0.748642555
133402,0.298100921
133403,0.405988234
133404,0.660307989
133405,0.688356271
133406,0.766619348
133407,0.343546546
133408,0.650187159
133409,0.590347755
133410,0.346955108
133411,0.80423042
133412,0.805396051
133413,0.487679255
133414,0.585515363
133415,0.812836554
133416,0.720669433
133417,0.764334171
133418,0.35907899
133419,0.702998324
133420,0.385372122
133421,0.626672624
133422,0.294398242
133423,0.402217878
133424,0.717235414
133425,0.599225225
133426,0.456224013
133427,0.308409999
133428,0.615959486
133429,0.649693209
133430,0.490277332
133431,0.296203447
133432,0.612932218
133433,0.57218532
133434,0.500009832
133435,0.526856063
133436,0.350079562
133437,0.291720594
133438,0.48797347
133439,0.443814944
133440,0.462288968
133441,0.435513985
133442,0.299119691
133443,0.354175652
133444,0.377184969
133445,0.170740963
133446,0.568994131
133447,0.71182095
133448,0.547107094
133449,0.675682793
133450,0.740920709
133451,0.580673248
133452,0.408945471
133453,0.613319321
133454,0.471240112
133455,0.259353427
133456,0.336582549
133457,0.28062791
133458,0.477040431
133459,0.513454023
133460,0.273952877
133461,0.552451191
133462,0.597624238
133463,0.652618904
133464,0.33608643
133465,0.521150739
133466,0.824904706
133467,0.377962595
133468,0.303772727
133469,0.439435078
133470,0.3172864
133471,0.2476781
133472,0.217812267
133473,0.528451195
133474,0.331564228
133475,0.293702516
133476,0.284425528
133477,0.724010026
133478,0.351087755
133479,0.460113552
133480,0.125928908
133481,0.516461195
133482,0.524228383
133483,0.538471776
133484,0.64360265
133485,0.580582783
133486,0.615580005
133487,0.435846565
133488,0.306145297
133489,0.440558967
133490,0.682372237
133491,0.784480249
133492,0.170389605
133493,0.374478931
133494,0.593607465
133495,0.692753422
133496,0.764164267
133497,0.771075461
133498,0.455020408
133499,0.656789421
133500,0.407321415
133501,0.657875433
133502,0.157029531
133503,0.459335821
133504,0.370578375
133505,0.834954097
133506,0.816107564
133507,0.44303504
133508,0.732755313
133509,0.333729104
133510,0.398977097
133511,0.299079639
133512,0.195297485
133513,0.432688964
133514,0.550094266
133515,0.510896489
133516,0.71709553
133517,0.685384501
133518,0.791990775
133519,0.805697761
133520,0.605644746
133521,0.642194959
133522,0.379574343
133523,0.260693992
133524,0.330580559
133525,0.577736968
133526,0.469798606
133527,0.346854357
133528,0.37955392
133529,0.586961865
133530,0.508090467
133531,0.723527517
133532,0.469522906
133533,0.298971217
133534,0.639797796
133535,0.303130257
133536,0.476153466
133537,0.305906267
133538,0.525814534
133539,0.622214384
133540,0.318029891
133541,0.556937325
133542,0.350144254
133543,0.699978485
133544,0.479200394
133545,0.404721545
133546,0.482081235
133547,0.251942247
133548,0.630115867
133549,0.43872236
133550,0.421539099
133551,0.37871164
133552,0.73933935
133553,0.429027615
133554,0.706406559
133555,0.472791767
133556,0.389345654
133557,0.467569159
133558,0.39278499
133559,0.537633808
133560,0.562513109
133561,0.614716711
133562,0.136155148
133563,0.29460466
133564,0.449749248
133565,0.467396839
133566,0.350668703
133567,0.663848659
133568,0.255034387
133569,0.367684376
133570,0.406017299
133571,0.723729846
133572,0.510093423
133573,0.263883017
133574,0.292810574
133575,0.359195207
133576,0.622123213
133577,0.463393527
133578,0.791313463
133579,0.469577524
133580,0.538354376
133581,0.590255987
133582,0.671141636
133583,0.369445207
